Levee System ID,Annual Probability of Failing Prior to Overtopping,Overtopping Return Period,Levee Quality Factor
1905020173.0,0.00296308347091909,50.0,1.138
1905020174.0,0.00296308347091909,50.0,1.138
1905020177.0,0.00296308347091909,50.0,1.138
1905020180.0,0.00296308347091909,50.0,1.138
1905021000.0,0.00296308347091909,50.0,1.138
1905021001.0,0.00296308347091909,50.0,1.138
1905022008.0,0.00296308347091909,50.0,1.138
1905022009.0,0.00205954218835898,100.0,0.907
1905022011.0,0.00296308347091909,50.0,1.138
1905022012.0,0.00205954218835898,100.0,0.907
1905022014.0,0.00296308347091909,50.0,1.138
1905022016.0,0.00296308347091909,50.0,1.138
1905022021.0,0.00296308347091909,50.0,1.138
1905022022.0,0.00296308347091909,50.0,1.138
1905022026.0,0.00296308347091909,50.0,1.138
1905022041.0,0.00296308347091909,50.0,1.138
1905023000.0,0.00205954218835898,100.0,0.907
1905023002.0,0.00205954218835898,100.0,0.907
1905023003.0,0.00205954218835898,100.0,0.907
1905023008.0,0.00205954218835898,100.0,0.907
1905023053.0,0.00205954218835898,100.0,0.907
1905023055.0,0.00205954218835898,100.0,0.907
1905023060.0,0.00205954218835898,100.0,0.907
1905023061.0,0.00205954218835898,100.0,0.907
1905023062.0,0.00296308347091909,50.0,1.138
1905023071.0,0.000650411332188382,1000.0,0.225
1905023075.0,0.00205954218835898,100.0,0.907
1905023114.0,0.00205954218835898,100.0,0.907
1905024000.0,0.00296308347091909,50.0,1.138
1905024001.0,0.00296308347091909,50.0,1.138
1905024018.0,0.00205954218835898,100.0,0.907
1905024085.0,0.00296308347091909,50.0,1.138
1905024100.0,0.00205954218835898,100.0,0.907
1905024101.0,0.00296308347091909,50.0,1.138
1905024138.0,0.00296308347091909,50.0,1.138
1905024160.0,0.00296308347091909,50.0,1.138
1905025018.0,0.00296308347091909,50.0,1.138
1905025019.0,0.00296308347091909,50.0,1.138
1905026000.0,0.00296308347091909,50.0,1.138
1905026006.0,0.00296308347091909,50.0,1.138
1905026007.0,0.00296308347091909,50.0,1.138
1905026008.0,0.00296308347091909,50.0,1.138
1905026009.0,0.00296308347091909,50.0,1.138
1905026010.0,0.00296308347091909,50.0,1.138
1905026011.0,0.00296308347091909,50.0,1.138
1905026021.0,0.00296308347091909,50.0,1.138
1905026028.0,0.00296308347091909,50.0,1.138
1905026038.0,0.000650411332188382,1000.0,0.225
1905026039.0,0.00296308347091909,50.0,1.138
1905026040.0,0.00296308347091909,50.0,1.138
1905026041.0,0.00296308347091909,50.0,1.138
1905026054.0,0.00296308347091909,50.0,1.138
1905026055.0,0.00296308347091909,50.0,1.138
1905026060.0,0.00296308347091909,50.0,1.138
1905028020.0,0.000650411332188382,1000.0,0.225
1905028021.0,0.00205954218835898,100.0,0.907
1905028022.0,0.00205954218835898,100.0,0.907
1905029003.0,0.00296308347091909,50.0,1.138
1905029005.0,0.00296308347091909,50.0,1.138
1905029011.0,0.00296308347091909,50.0,1.138
1905029012.0,0.00296308347091909,50.0,1.138
1905029013.0,0.00296308347091909,50.0,1.138
1905029019.0,0.00296308347091909,50.0,1.138
1905029020.0,0.00296308347091909,50.0,1.138
1905029023.0,0.00296308347091909,50.0,1.138
1905029024.0,0.00296308347091909,50.0,1.138
1905029025.0,0.00205954218835898,100.0,0.907
1905029028.0,0.00296308347091909,50.0,1.138
1905029029.0,0.0009327983901517,100.0,0.919
1905029031.0,0.00296308347091909,50.0,1.138
1905029033.0,0.00296308347091909,50.0,1.138
1905029034.0,0.00296308347091909,50.0,1.138
1905029036.0,0.00296308347091909,50.0,1.138
1905029038.0,0.00296308347091909,50.0,1.138
1905029040.0,0.00296308347091909,50.0,1.138
1905029041.0,0.00296308347091909,50.0,1.138
1905029042.0,0.00296308347091909,50.0,1.138
1905029044.0,0.00296308347091909,50.0,1.138
1905029051.0,0.00296308347091909,50.0,1.138
1905029052.0,0.00296308347091909,50.0,1.138
1905029053.0,0.00296308347091909,50.0,1.138
1905029054.0,0.00296308347091909,50.0,1.138
1905029055.0,0.00296308347091909,50.0,1.138
1905029056.0,0.00296308347091909,50.0,1.138
1905029057.0,0.00296308347091909,50.0,1.138
1905029058.0,0.00296308347091909,50.0,1.138
1905029060.0,0.00296308347091909,50.0,1.138
1905029062.0,0.00296308347091909,50.0,1.138
1905029065.0,0.0009327983901517,100.0,0.919
1905029066.0,0.00296308347091909,50.0,1.138
1905029068.0,0.00296308347091909,50.0,1.138
1905029075.0,0.00296308347091909,50.0,1.138
1905029077.0,0.00296308347091909,50.0,1.138
1905029081.0,0.00296308347091909,50.0,1.138
1905029083.0,0.00296308347091909,50.0,1.138
1905029084.0,0.00296308347091909,50.0,1.138
1905029085.0,0.00296308347091909,50.0,1.138
1905029087.0,0.00296308347091909,50.0,1.138
1905029089.0,0.00296308347091909,50.0,1.138
1905029090.0,0.00296308347091909,50.0,1.138
1905029091.0,0.00296308347091909,50.0,1.138
1905029092.0,0.00296308347091909,50.0,1.138
1905029093.0,0.00296308347091909,50.0,1.138
1905029099.0,0.00296308347091909,50.0,1.138
1905029100.0,0.00296308347091909,50.0,1.138
1905029101.0,0.00296308347091909,50.0,1.138
1905029102.0,0.00296308347091909,50.0,1.138
1905029103.0,0.00296308347091909,50.0,1.138
1905029108.0,0.00296308347091909,50.0,1.138
1905029109.0,0.00296308347091909,50.0,1.138
1905029110.0,0.00296308347091909,50.0,1.138
1905029113.0,0.00296308347091909,50.0,1.138
1905029114.0,0.00296308347091909,50.0,1.138
1905029115.0,0.00296308347091909,50.0,1.138
1905029117.0,0.0009327983901517,100.0,0.919
1905029118.0,0.00296308347091909,50.0,1.138
1905029119.0,0.00296308347091909,50.0,1.138
1905029121.0,0.00296308347091909,50.0,1.138
1905029124.0,0.00296308347091909,50.0,1.138
1905029129.0,0.00296308347091909,50.0,1.138
1905029132.0,0.00296308347091909,50.0,1.138
1905029137.0,0.00296308347091909,50.0,1.138
1905029140.0,0.00296308347091909,50.0,1.138
1905029141.0,0.00296308347091909,50.0,1.138
1905029142.0,0.00296308347091909,50.0,1.138
1905029143.0,0.00296308347091909,50.0,1.138
1905029146.0,0.00296308347091909,50.0,1.138
1905029149.0,0.00296308347091909,50.0,1.138
1905029152.0,0.00296308347091909,50.0,1.138
1905029153.0,0.00296308347091909,50.0,1.138
1905029164.0,0.00296308347091909,50.0,1.138
1905029168.0,0.00296308347091909,50.0,1.138
1905029179.0,0.00296308347091909,50.0,1.138
1905029181.0,0.00296308347091909,50.0,1.138
1905029182.0,0.00296308347091909,50.0,1.138
1905029183.0,0.00296308347091909,50.0,1.138
1905029185.0,0.00296308347091909,50.0,1.138
1905029187.0,0.00296308347091909,50.0,1.138
1905029188.0,0.00296308347091909,50.0,1.138
1905029191.0,0.00296308347091909,50.0,1.138
1905029197.0,0.00296308347091909,50.0,1.138
1905029205.0,0.00296308347091909,50.0,1.138
1905029207.0,0.00296308347091909,50.0,1.138
1905029210.0,0.00296308347091909,50.0,1.138
1905029211.0,0.00296308347091909,50.0,1.138
1905029217.0,0.00296308347091909,50.0,1.138
1905029219.0,0.00296308347091909,50.0,1.138
1905029221.0,0.00296308347091909,50.0,1.138
1905029222.0,0.00296308347091909,50.0,1.138
1905029223.0,0.00296308347091909,50.0,1.138
1905029226.0,0.00296308347091909,50.0,1.138
1905029228.0,0.00296308347091909,50.0,1.138
1905029230.0,0.00296308347091909,50.0,1.138
1905029232.0,0.00296308347091909,50.0,1.138
1905029233.0,0.00296308347091909,50.0,1.138
1905029234.0,0.00296308347091909,50.0,1.138
1905029236.0,0.00296308347091909,50.0,1.138
1905029239.0,0.00296308347091909,50.0,1.138
1905029240.0,0.00296308347091909,50.0,1.138
1905029241.0,0.00296308347091909,50.0,1.138
1905029248.0,0.00296308347091909,50.0,1.138
1905029250.0,0.00296308347091909,50.0,1.138
1905029252.0,0.00296308347091909,50.0,1.138
1905029255.0,0.00296308347091909,50.0,1.138
1905029259.0,0.00296308347091909,50.0,1.138
1905029262.0,0.00296308347091909,50.0,1.138
1905029266.0,0.00296308347091909,50.0,1.138
1905029267.0,0.00296308347091909,50.0,1.138
1905029269.0,0.00296308347091909,50.0,1.138
1905029272.0,0.00296308347091909,50.0,1.138
1905029274.0,0.00296308347091909,50.0,1.138
1905029276.0,0.00296308347091909,50.0,1.138
1905029279.0,0.00296308347091909,50.0,1.138
1905029280.0,0.00296308347091909,50.0,1.138
1905029288.0,0.00296308347091909,50.0,1.138
1905029290.0,0.00296308347091909,50.0,1.138
1905029291.0,0.00296308347091909,50.0,1.138
1905029292.0,0.00296308347091909,50.0,1.138
1905029293.0,0.00296308347091909,50.0,1.138
1905029296.0,0.00296308347091909,50.0,1.138
1905029297.0,0.00296308347091909,50.0,1.138
1905029301.0,0.00296308347091909,50.0,1.138
1905029305.0,0.00296308347091909,50.0,1.138
1905029307.0,0.00296308347091909,50.0,1.138
1905029316.0,0.00296308347091909,50.0,1.138
1905029319.0,0.00296308347091909,50.0,1.138
1905029320.0,0.00296308347091909,50.0,1.138
1905029322.0,0.00296308347091909,50.0,1.138
1905029323.0,0.00296308347091909,50.0,1.138
1905029324.0,0.00296308347091909,50.0,1.138
1905029325.0,0.00296308347091909,50.0,1.138
1905029328.0,0.00296308347091909,50.0,1.138
1905029331.0,0.00296308347091909,50.0,1.138
1905029336.0,0.00296308347091909,50.0,1.138
1905029346.0,0.00296308347091909,50.0,1.138
1905029348.0,0.00296308347091909,50.0,1.138
1905029351.0,0.00296308347091909,50.0,1.138
1905029352.0,0.00296308347091909,50.0,1.138
1905029354.0,0.00296308347091909,50.0,1.138
1905029356.0,0.00296308347091909,50.0,1.138
1905029357.0,0.00296308347091909,50.0,1.138
1905029359.0,0.00296308347091909,50.0,1.138
1905029364.0,0.00296308347091909,50.0,1.138
1905029365.0,0.00296308347091909,50.0,1.138
1905029368.0,0.00296308347091909,50.0,1.138
1905029369.0,0.00296308347091909,50.0,1.138
1905029373.0,0.00296308347091909,50.0,1.138
1905029377.0,0.00296308347091909,50.0,1.138
1905029379.0,0.00296308347091909,50.0,1.138
1905029381.0,0.00296308347091909,50.0,1.138
1905029383.0,0.00296308347091909,50.0,1.138
1905029387.0,0.00296308347091909,50.0,1.138
1905029388.0,0.00296308347091909,50.0,1.138
1905029389.0,0.00296308347091909,50.0,1.138
1905029393.0,0.00296308347091909,50.0,1.138
1905029394.0,0.00296308347091909,50.0,1.138
1905029395.0,0.00296308347091909,50.0,1.138
1905029396.0,0.00296308347091909,50.0,1.138
1905029399.0,0.00296308347091909,50.0,1.138
1905029401.0,0.00296308347091909,50.0,1.138
1905029407.0,0.00296308347091909,50.0,1.138
1905029410.0,0.0009327983901517,100.0,0.919
1905029411.0,0.00296308347091909,50.0,1.138
1905029417.0,0.00296308347091909,50.0,1.138
1905029418.0,0.00296308347091909,50.0,1.138
1905029420.0,0.00296308347091909,50.0,1.138
1905029421.0,0.00296308347091909,50.0,1.138
1905029426.0,0.00296308347091909,50.0,1.138
1905029428.0,0.00296308347091909,50.0,1.138
1905029431.0,0.00296308347091909,50.0,1.138
1905029432.0,0.00296308347091909,50.0,1.138
1905029440.0,0.00296308347091909,50.0,1.138
1905029442.0,0.00296308347091909,50.0,1.138
1905029443.0,0.00296308347091909,50.0,1.138
1905029448.0,0.00296308347091909,50.0,1.138
1905029449.0,0.00296308347091909,50.0,1.138
1905029450.0,0.00296308347091909,50.0,1.138
1905029451.0,0.00296308347091909,50.0,1.138
1905029460.0,0.00296308347091909,50.0,1.138
1905029465.0,0.00296308347091909,50.0,1.138
1905029467.0,0.00296308347091909,50.0,1.138
1905029468.0,0.00296308347091909,50.0,1.138
1905029471.0,0.00296308347091909,50.0,1.138
1905029474.0,0.00296308347091909,50.0,1.138
1905029479.0,0.00296308347091909,50.0,1.138
1905029481.0,0.00296308347091909,50.0,1.138
1905031001.0,0.00296308347091909,50.0,1.138
1905031002.0,0.00296308347091909,50.0,1.138
1905031003.0,0.00296308347091909,50.0,1.138
1905031006.0,0.0009327983901517,100.0,0.919
1905031007.0,0.00296308347091909,50.0,1.138
1905031010.0,0.00296308347091909,50.0,1.138
1905031011.0,0.00296308347091909,50.0,1.138
1905031012.0,0.00296308347091909,50.0,1.138
1905031013.0,0.00296308347091909,50.0,1.138
1905031015.0,0.00296308347091909,50.0,1.138
1905031016.0,0.00205954218835898,100.0,0.907
1905031017.0,0.00296308347091909,50.0,1.138
1905031018.0,0.00205954218835898,100.0,0.907
1905031019.0,0.00296308347091909,50.0,1.138
1905031020.0,0.00296308347091909,50.0,1.138
1905031025.0,0.0009327983901517,100.0,0.919
1905031026.0,0.0009327983901517,100.0,0.919
1905031028.0,0.00296308347091909,50.0,1.138
1905031029.0,0.00296308347091909,50.0,1.138
1905031030.0,0.00296308347091909,50.0,1.138
1905031032.0,0.00296308347091909,50.0,1.138
1905031033.0,0.00296308347091909,50.0,1.138
1905031036.0,0.00205954218835898,100.0,0.907
1905031037.0,0.00205954218835898,100.0,0.907
1905031039.0,0.00296308347091909,50.0,1.138
1905031040.0,0.00296308347091909,50.0,1.138
1905031044.0,0.00296308347091909,50.0,1.138
1905031045.0,0.00205954218835898,100.0,0.907
1905031048.0,0.0009327983901517,100.0,0.919
1905032003.0,0.00296308347091909,50.0,1.138
1905032009.0,0.00296308347091909,50.0,1.138
1905032011.0,0.00296308347091909,50.0,1.138
1905032012.0,0.00296308347091909,50.0,1.138
1905032014.0,0.00296308347091909,50.0,1.138
1905032015.0,0.00296308347091909,50.0,1.138
1905032018.0,0.00296308347091909,50.0,1.138
1905032021.0,0.00296308347091909,50.0,1.138
1905032023.0,0.00296308347091909,50.0,1.138
1905032024.0,0.00296308347091909,50.0,1.138
1905032026.0,0.00296308347091909,50.0,1.138
1905032027.0,0.00296308347091909,50.0,1.138
1905032029.0,0.00296308347091909,50.0,1.138
1905032030.0,0.00296308347091909,50.0,1.138
1905032031.0,0.00296308347091909,50.0,1.138
1905032037.0,0.00296308347091909,50.0,1.138
1905032038.0,0.00296308347091909,50.0,1.138
1905032045.0,0.00296308347091909,50.0,1.138
1905032046.0,0.00296308347091909,50.0,1.138
1905032047.0,0.0009327983901517,100.0,0.919
1905032048.0,0.00296308347091909,50.0,1.138
1905032049.0,0.00205954218835898,100.0,0.907
1905032051.0,0.00296308347091909,50.0,1.138
1905032054.0,0.00205954218835898,100.0,0.907
1905032055.0,0.0009327983901517,100.0,0.919
1905032056.0,0.00296308347091909,50.0,1.138
1905032057.0,0.00296308347091909,50.0,1.138
1905032058.0,0.0009327983901517,100.0,0.919
1905032059.0,0.00296308347091909,50.0,1.138
1905032062.0,0.00296308347091909,50.0,1.138
1905032064.0,0.0009327983901517,100.0,0.919
1905032066.0,0.0009327983901517,100.0,0.919
1905032067.0,0.00205954218835898,100.0,0.907
1905032070.0,0.00296308347091909,50.0,1.138
1905032072.0,0.00296308347091909,50.0,1.138
1905032074.0,0.0009327983901517,100.0,0.919
1905032076.0,0.00296308347091909,50.0,1.138
1905032077.0,0.00296308347091909,50.0,1.138
1905032078.0,0.00296308347091909,50.0,1.138
1905032079.0,0.00296308347091909,50.0,1.138
1905032080.0,0.00296308347091909,50.0,1.138
1905032083.0,0.00296308347091909,50.0,1.138
1905032085.0,0.00296308347091909,50.0,1.138
1905032086.0,0.0009327983901517,100.0,0.919
1905032087.0,0.00296308347091909,50.0,1.138
1905032093.0,0.00205954218835898,100.0,0.907
1905032094.0,0.000650411332188382,1000.0,0.225
1905032108.0,0.000650411332188382,1000.0,0.225
1905032111.0,0.00296308347091909,50.0,1.138
1905032116.0,0.000650411332188382,1000.0,0.225
1905032118.0,0.00205954218835898,100.0,0.907
1905032119.0,0.0009327983901517,100.0,0.919
1905032125.0,0.0009327983901517,100.0,0.919
1905032129.0,0.000650411332188382,1000.0,0.225
1905032134.0,0.000650411332188382,1000.0,0.225
1905032139.0,0.00296308347091909,50.0,1.138
1905032143.0,0.0009327983901517,100.0,0.919
1905032146.0,0.00296308347091909,50.0,1.138
1905032147.0,0.00296308347091909,50.0,1.138
1905032154.0,0.00296308347091909,50.0,1.138
1905032159.0,0.0009327983901517,100.0,0.919
1905032165.0,0.00205954218835898,100.0,0.907
1905032168.0,0.00296308347091909,50.0,1.138
1905032169.0,0.00296308347091909,50.0,1.138
1905032170.0,0.00296308347091909,50.0,1.138
1905032184.0,0.00296308347091909,50.0,1.138
1905032190.0,0.00296308347091909,50.0,1.138
1905032216.0,0.00205954218835898,100.0,0.907
1905032225.0,0.00296308347091909,50.0,1.138
1905032230.0,0.00296308347091909,50.0,1.138
1905032232.0,0.00296308347091909,50.0,1.138
1905032235.0,0.00296308347091909,50.0,1.138
1905032236.0,0.00296308347091909,50.0,1.138
1905032237.0,0.00238082864759169,75.0,1.016
1905032243.0,0.00296308347091909,50.0,1.138
1905032258.0,0.0271408333333333,5.0,1.153
1905032273.0,0.00296308347091909,50.0,1.138
1905032277.0,0.00296308347091909,50.0,1.138
1905032278.0,0.00296308347091909,50.0,1.138
1905032284.0,0.00296308347091909,50.0,1.138
1905032290.0,0.0009327983901517,100.0,0.919
1905032294.0,0.00296308347091909,50.0,1.138
1905032296.0,0.0009327983901517,100.0,0.919
1905032298.0,0.0009327983901517,100.0,0.919
1905032299.0,0.00296308347091909,50.0,1.138
1905032301.0,0.00296308347091909,50.0,1.138
1905032303.0,0.00296308347091909,50.0,1.138
1905032337.0,0.00296308347091909,50.0,1.138
1905032339.0,0.00296308347091909,50.0,1.138
1905032346.0,0.00296308347091909,50.0,1.138
1905032348.0,0.00296308347091909,50.0,1.138
1905032350.0,0.0009327983901517,100.0,0.919
1905032356.0,0.00296308347091909,50.0,1.138
1905032357.0,0.00296308347091909,50.0,1.138
1905032358.0,0.00296308347091909,50.0,1.138
1905032359.0,0.00296308347091909,50.0,1.138
1905032360.0,0.00296308347091909,50.0,1.138
1905032362.0,0.00296308347091909,50.0,1.138
1905032363.0,0.00296308347091909,50.0,1.138
1905032364.0,0.00296308347091909,50.0,1.138
1905032365.0,0.00296308347091909,50.0,1.138
1905032367.0,0.00296308347091909,50.0,1.138
1905032368.0,0.00296308347091909,50.0,1.138
1905032523.0,0.00296308347091909,50.0,1.138
1905032528.0,0.00296308347091909,50.0,1.138
1905032530.0,0.00296308347091909,50.0,1.138
1905032537.0,0.00296308347091909,50.0,1.138
1905032538.0,0.00296308347091909,50.0,1.138
1905032539.0,0.00296308347091909,50.0,1.138
1905032540.0,0.00296308347091909,50.0,1.138
1905032541.0,0.00296308347091909,50.0,1.138
1905032542.0,0.00296308347091909,50.0,1.138
1905032543.0,0.00296308347091909,50.0,1.138
1905032544.0,0.00296308347091909,50.0,1.138
1905032545.0,0.00296308347091909,50.0,1.138
1905032546.0,0.00296308347091909,50.0,1.138
1905032547.0,0.00296308347091909,50.0,1.138
1905032548.0,0.00296308347091909,50.0,1.138
1905032549.0,0.00296308347091909,50.0,1.138
1905032550.0,0.00296308347091909,50.0,1.138
1905032551.0,0.00296308347091909,50.0,1.138
1905032552.0,0.00296308347091909,50.0,1.138
1905032553.0,0.00296308347091909,50.0,1.138
1905032554.0,0.00296308347091909,50.0,1.138
1905032555.0,0.00296308347091909,50.0,1.138
1905032556.0,0.00296308347091909,50.0,1.138
1905032557.0,0.00296308347091909,50.0,1.138
1905032558.0,0.00296308347091909,50.0,1.138
1905032563.0,0.00296308347091909,50.0,1.138
1905032564.0,0.00296308347091909,50.0,1.138
1905032568.0,0.00296308347091909,50.0,1.138
1905032569.0,0.00296308347091909,50.0,1.138
1905032570.0,0.00296308347091909,50.0,1.138
1905032571.0,0.00296308347091909,50.0,1.138
1905032578.0,0.00296308347091909,50.0,1.138
1905032582.0,0.00296308347091909,50.0,1.138
1905032585.0,0.00296308347091909,50.0,1.138
1905032586.0,0.00296308347091909,50.0,1.138
1905032587.0,0.00296308347091909,50.0,1.138
1905032588.0,0.00296308347091909,50.0,1.138
1905032589.0,0.00296308347091909,50.0,1.138
1905032615.0,0.00296308347091909,50.0,1.138
1905032618.0,0.00296308347091909,50.0,1.138
1905032622.0,0.00296308347091909,50.0,1.138
1905032626.0,0.00296308347091909,50.0,1.138
1905032631.0,0.00296308347091909,50.0,1.138
1905032632.0,0.00296308347091909,50.0,1.138
1905032634.0,0.00296308347091909,50.0,1.138
1905032637.0,0.00296308347091909,50.0,1.138
1905032638.0,0.00296308347091909,50.0,1.138
1905032640.0,0.00296308347091909,50.0,1.138
1905032642.0,0.00296308347091909,50.0,1.138
1905032643.0,0.00296308347091909,50.0,1.138
1905032644.0,0.00296308347091909,50.0,1.138
1905032645.0,0.00296308347091909,50.0,1.138
1905032648.0,0.00296308347091909,50.0,1.138
1905032653.0,0.00296308347091909,50.0,1.138
1905032654.0,0.00296308347091909,50.0,1.138
1905032656.0,0.00296308347091909,50.0,1.138
1905032657.0,0.00296308347091909,50.0,1.138
1905032658.0,0.00296308347091909,50.0,1.138
1905032659.0,0.00296308347091909,50.0,1.138
1905032660.0,0.00296308347091909,50.0,1.138
1905032661.0,0.00296308347091909,50.0,1.138
1905032662.0,0.00296308347091909,50.0,1.138
1905032663.0,0.00296308347091909,50.0,1.138
1905032664.0,0.00296308347091909,50.0,1.138
1905032666.0,0.00296308347091909,50.0,1.138
1905032667.0,0.00296308347091909,50.0,1.138
1905032670.0,0.00296308347091909,50.0,1.138
1905032671.0,0.00296308347091909,50.0,1.138
1905032675.0,0.00296308347091909,50.0,1.138
1905032678.0,0.00296308347091909,50.0,1.138
1905032681.0,0.00296308347091909,50.0,1.138
1905032684.0,0.00296308347091909,50.0,1.138
1905032691.0,0.00296308347091909,50.0,1.138
1905032692.0,0.00296308347091909,50.0,1.138
1905032695.0,0.00296308347091909,50.0,1.138
1905032697.0,0.00296308347091909,50.0,1.138
1905032703.0,0.00296308347091909,50.0,1.138
1905032706.0,0.00296308347091909,50.0,1.138
1905032707.0,0.00296308347091909,50.0,1.138
1905032708.0,0.00296308347091909,50.0,1.138
1905032710.0,0.00296308347091909,50.0,1.138
1905032714.0,0.00296308347091909,50.0,1.138
1905032715.0,0.00296308347091909,50.0,1.138
1905032716.0,0.00296308347091909,50.0,1.138
1905032717.0,0.00296308347091909,50.0,1.138
1905032718.0,0.00296308347091909,50.0,1.138
1905032722.0,0.00296308347091909,50.0,1.138
1905032723.0,0.00296308347091909,50.0,1.138
1905032724.0,0.00296308347091909,50.0,1.138
1905032725.0,0.00296308347091909,50.0,1.138
1905032726.0,0.00296308347091909,50.0,1.138
1905032727.0,0.00296308347091909,50.0,1.138
1905032728.0,0.00296308347091909,50.0,1.138
1905032729.0,0.00296308347091909,50.0,1.138
1905032747.0,0.00296308347091909,50.0,1.138
1905032751.0,0.00296308347091909,50.0,1.138
1905032752.0,0.00205954218835898,100.0,0.907
1905032753.0,0.00296308347091909,50.0,1.138
1905032754.0,0.00296308347091909,50.0,1.138
1905032755.0,0.00296308347091909,50.0,1.138
1905032756.0,0.00296308347091909,50.0,1.138
1905032757.0,0.00296308347091909,50.0,1.138
1905032758.0,0.00296308347091909,50.0,1.138
1905032759.0,0.00296308347091909,50.0,1.138
1905032760.0,0.00296308347091909,50.0,1.138
1905032762.0,0.00296308347091909,50.0,1.138
1905032763.0,0.00296308347091909,50.0,1.138
1905032764.0,0.00296308347091909,50.0,1.138
1905032765.0,0.00296308347091909,50.0,1.138
1905032766.0,0.00296308347091909,50.0,1.138
1905032767.0,0.00296308347091909,50.0,1.138
1905032768.0,0.00296308347091909,50.0,1.138
1905032769.0,0.00296308347091909,50.0,1.138
1905032783.0,0.00296308347091909,50.0,1.138
1905032785.0,0.00296308347091909,50.0,1.138
1905032787.0,0.00296308347091909,50.0,1.138
1905032788.0,0.00296308347091909,50.0,1.138
1905032789.0,0.00296308347091909,50.0,1.138
1905032790.0,0.00296308347091909,50.0,1.138
1905032791.0,0.00296308347091909,50.0,1.138
1905032792.0,0.00296308347091909,50.0,1.138
1905032794.0,0.00296308347091909,50.0,1.138
1905032805.0,0.00296308347091909,50.0,1.138
1905032830.0,0.00296308347091909,50.0,1.138
1905032834.0,0.00296308347091909,50.0,1.138
1905032835.0,0.00296308347091909,50.0,1.138
1905032840.0,0.000650411332188382,1000.0,0.225
1905032841.0,0.00296308347091909,50.0,1.138
1905032847.0,0.00296308347091909,50.0,1.138
1905032855.0,0.0009327983901517,100.0,0.919
1905032858.0,0.00205954218835898,100.0,0.907
1905032859.0,0.00296308347091909,50.0,1.138
1905032869.0,0.00205954218835898,100.0,0.907
1905032889.0,0.00296308347091909,50.0,1.138
1905032891.0,0.00296308347091909,50.0,1.138
1905032894.0,0.00296308347091909,50.0,1.138
1905032898.0,0.00296308347091909,50.0,1.138
1905032902.0,0.00296308347091909,50.0,1.138
1905032905.0,0.0009327983901517,100.0,0.919
1905032908.0,0.0009327983901517,100.0,0.919
1905032909.0,0.00296308347091909,50.0,1.138
1905033004.0,0.00296308347091909,50.0,1.138
1905033005.0,0.00296308347091909,50.0,1.138
1905033015.0,0.00296308347091909,50.0,1.138
1905033016.0,0.00296308347091909,50.0,1.138
1905033017.0,0.00296308347091909,50.0,1.138
1905033025.0,0.00296308347091909,50.0,1.138
1905033032.0,0.00296308347091909,50.0,1.138
1905033034.0,0.00296308347091909,50.0,1.138
1905033045.0,0.00296308347091909,50.0,1.138
1905033046.0,0.00296308347091909,50.0,1.138
1905033063.0,0.00296308347091909,50.0,1.138
1905033065.0,0.00296308347091909,50.0,1.138
1905034079.0,0.00296308347091909,50.0,1.138
1905034080.0,0.00296308347091909,50.0,1.138
1905034086.0,0.0009327983901517,100.0,0.919
1905034103.0,0.00205954218835898,100.0,0.907
1905034107.0,0.0009327983901517,100.0,0.919
1905034108.0,0.0009327983901517,100.0,0.919
1905034112.0,0.0009327983901517,100.0,0.919
1905034114.0,0.00205954218835898,100.0,0.907
1905034116.0,0.00296308347091909,50.0,1.138
1905034117.0,0.00296308347091909,50.0,1.138
1905034118.0,0.00296308347091909,50.0,1.138
1905034119.0,0.00296308347091909,50.0,1.138
1905034120.0,0.00205954218835898,100.0,0.907
1905034126.0,0.00296308347091909,50.0,1.138
1905034127.0,0.00296308347091909,50.0,1.138
1905035003.0,0.00296308347091909,50.0,1.138
1905035006.0,0.00296308347091909,50.0,1.138
1905035009.0,0.00296308347091909,50.0,1.138
1905035013.0,0.00296308347091909,50.0,1.138
1905035014.0,0.00296308347091909,50.0,1.138
1905035015.0,0.00296308347091909,50.0,1.138
1905035016.0,0.00296308347091909,50.0,1.138
1905035017.0,0.00296308347091909,50.0,1.138
1905035018.0,0.00296308347091909,50.0,1.138
1905035019.0,0.00296308347091909,50.0,1.138
1905035020.0,0.00296308347091909,50.0,1.138
1905035904.0,0.00205954218835898,100.0,0.907
1905036103.0,0.00296308347091909,50.0,1.138
1905036114.0,0.00296308347091909,50.0,1.138
1905036115.0,0.000915238754477,500.0,0.358
1905036116.0,0.00296308347091909,50.0,1.138
1905036118.0,0.00205954218835898,100.0,0.907
1905036121.0,0.00205954218835898,100.0,0.907
1905036163.0,0.00296308347091909,50.0,1.138
1905037004.0,0.00205954218835898,100.0,0.907
1905037005.0,0.00128463567752154,250.0,0.559
1905037007.0,0.00205954218835898,100.0,0.907
1905037013.0,0.00144023723957437,200.0,0.638
1905037020.0,0.00296308347091909,50.0,1.138
1905037022.0,0.00205954218835898,100.0,0.907
1905037024.0,0.00296308347091909,50.0,1.138
1905037026.0,0.000650411332188382,1000.0,0.225
1905037029.0,0.00296308347091909,50.0,1.138
1905037030.0,0.00205954218835898,100.0,0.907
1905037031.0,0.00296308347091909,50.0,1.138
1905039012.0,0.00296308347091909,50.0,1.138
1905039035.0,0.00296308347091909,50.0,1.138
1905039037.0,0.00296308347091909,50.0,1.138
1905039041.0,0.00296308347091909,50.0,1.138
1905039043.0,0.00296308347091909,50.0,1.138
